session,video,segment,text,label,annotation
Session1,Ses01M_script01_1,Ses01M_script01_1_M035,"Yes, yes I like it for one hour a day. I don't care if I have to grub for money all day long when I come home I want it nice, I want a family, I want to kids and Annie is in the center of that.",0,ang
Session1,Ses01M_script01_1,Ses01M_script01_1_M037,"Yes, on this I would.",3,neu
Session1,Ses01M_script01_1,Ses01M_script01_1_F039,"Well, you don't want to think like that.",0,ang
Session1,Ses01M_script01_1,Ses01M_script01_1_M038,Then help me stay here mom.,1,sad
Session1,Ses01M_script01_1,Ses01M_script01_1_F040,"All right but you don't think like that because what the hell is this all for. This is all for you, what are we working for Chris? The whole shooting match is for you.",0,ang
Session1,Ses01M_script01_1,Ses01M_script01_1_M040,Then help me stay.,1,sad
Session1,Ses01M_script01_1,Ses01M_script01_1_F041,"Well, you don't think like that.",0,ang
Session1,Ses01M_script01_1,Ses01M_script01_1_M041,I am thinking like that.,0,ang
Session1,Ses01M_script01_1,Ses01M_script01_1_F042,"I don't understand you, do I?",0,ang
Session1,Ses01M_script01_1,Ses01M_script01_1_M042,"No, you don't. I'm a pretty tough guy.",1,sad
Session1,Ses01M_script01_1,Ses01M_script01_1_F043,"Well, I can see that.",0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_F000,Why did he invite her here?,0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_M000,"Well, maybe he wanted see her.",3,neu
Session1,Ses01M_script01_2,Ses01M_script01_2_F001,It's been three and a half years. Why all of a sudden?,0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_M001,"Well uh, He grew up next door to the girl, why wouldn't he want to see her?",3,neu
Session1,Ses01M_script01_2,Ses01M_script01_2_F004,"What is going on here, Joe?",0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_F005,The girl is not Larry's. If the girl is Larry's girl she's not his she know she's not.,0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_M007,And how do you know why she's waited.,3,neu
Session1,Ses01M_script01_2,Ses01M_script01_2_F009,"I want you to---act like he is coming back. Don't think I haven't noticed you, both of you since Chris invited her here. I won't stand for any nonsense.",0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_F011,"Oh, laugh at me, laugh all you like but why does this happen to very night she comes back? She goes to sleep in his room and his memorial breaks in pieces. Look at it, Joe look.",0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_F012,"Believe with me Joe, you got to believe. Only last week a boy came back missing longer then Larry you read it yourself.",0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_F013,You above all have got to believe. Just don't stop believing.,0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_M015,What does that mean? Me above all? What does that mean?,0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_M016,Look at you. You're shaking.,0,ang
Session1,Ses01M_script01_2,Ses01M_script01_2_M017,"What the hell do you want from me, Kate?",0,ang
Session1,Ses01M_script01_3,Ses01M_script01_3_F000,The only one I know still love his parents.,3,neu
Session1,Ses01M_script01_3,Ses01M_script01_3_M000,"Yeah, that kind of went out of style didn't it?",2,hap
Session1,Ses01M_script01_3,Ses01M_script01_3_F001,Oh it's not bad thing it's good thing.,3,neu
Session1,Ses01M_script01_3,Ses01M_script01_3_M001,You're not sorry you came?,2,hap
Session1,Ses01M_script01_3,Ses01M_script01_3_F003,"Not sorry, no. I can't stay here.",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M002,Why not?,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_F004,For one thing your mother as much as told me to go.,3,neu
Session1,Ses01M_script01_3,Ses01M_script01_3_F005,[BREATHING] And then you've been kind of...,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M004,What?,3,neu
Session1,Ses01M_script01_3,Ses01M_script01_3_F006,You've been kind of embarrassed ever since I got here.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M006,You did?,3,neu
Session1,Ses01M_script01_3,Ses01M_script01_3_F008,From her point of view why else would I come?,3,neu
Session1,Ses01M_script01_3,Ses01M_script01_3_M007,Yeah--,3,neu
Session1,Ses01M_script01_3,Ses01M_script01_3_M009,"Ann, I love you. I love you.",2,hap
Session1,Ses01M_script01_3,Ses01M_script01_3_F012,I almost got married two years ago.,3,neu
Session1,Ses01M_script01_3,Ses01M_script01_3_M014,Why didn't you?,3,neu
Session1,Ses01M_script01_3,Ses01M_script01_3_F014,Everyday since.,2,exc
Session1,Ses01M_script01_3,Ses01M_script01_3_M016,why didn't you let me know?,2,exc
Session1,Ses01M_script01_3,Ses01M_script01_3_F015,"Because I was waiting for you, Chris. Till then you never wrote me and then when you did, well, you sure can be ambiguous you know.",2,exc
Session1,Ses01M_script01_3,Ses01M_script01_3_M018,I kissed you. I kissed Annie.,2,exc
Session1,Ses01M_script01_3,Ses01M_script01_3_F016,I'll never forgive you for waiting so long. All I did was sit around and wonder if I was crazy for thinking about you.,2,hap
Session1,Ses01M_script01_3,Ses01M_script01_3_M019,I kissed you.,2,hap
Session1,Ses01M_script01_3,Ses01M_script01_3_F018,"Chris, what's the matter?",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M020,Do you want to go somewhere? Let's go.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_F019,"No, what is it? Is your mother?",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M021,"No, no, it's nothing like that.",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M022,I don't know it's--it's complicated. But it's going from me now.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_F021,You got to tell me.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M023,I don't know.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M024,It's kind of all mixed up with all these other things.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_F022,Wouldn't work like this.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M025,you know over seas I was in command of the company?,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_F023,"Yeah, sure.",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M026,Well I lost them.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_F024,How many?,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M027,Pretty much all.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_F025,[BREATHING]. Geez.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M028,"Takes awhile to toss something like that off. I mean they weren't just men, you know.",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M029,"For instance, there was this one time when this kid--it had been raining for like several days and he gave me his last pair of dry socks.",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M030,He just put it in my pocket that's the kind of guys I had.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M031,"They didn't die they killed themselves for each other and I mean that exactly, you know a little more selfish and they'll all be here today...",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M032,"And I had this idea as I was watching them go down like everything was being destroyed, you know. But I felt like this one new thing was being made, you know it's kind of like this. This monument...",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M033,"You know, that they were bringing something on to this earth, a kind of sacrifice you know.",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M034,"I thought I would change everything you know, and I got back here and it was- it was like nothing had changed at all...",1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M035,You know. I went to work with dad and I started that whole rat race again...,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M036,And no one had changed it was just like sort of random bus accident to them.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M037,Driving my new car and I felt guilty you know opening my bank book seeing a new refrigerator.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M038,'Cause you can take those things out of a war. But you have to realize that those things came out of the love that a man can have for another man...,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M039,And if you can't see that then it's just loot and there's blood all over it.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M040,I felt ashamed and I didn't want any part of it. I guess I included you too.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_F026,Do you still feel that way?,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M041,I want you to know Annie.,1,sad
Session1,Ses01M_script01_3,Ses01M_script01_3_M043,I'm going to make a fortune for you.,2,hap
Session1,Ses01M_script01_3,Ses01M_script01_3_F030,What would I do with a fortune?,2,hap
Session1,Ses01M_script02_1,Ses01M_script02_1_M000,"What time is it? God, this is great, isn't it? I can't believe it.",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M001,"Of course I did want to a little further up the coast you know get away from all the lights and people and everything. Is it midnight, do they always start at midnight? Is that what it is midnight? How you doing, huh? You okay? That's good.",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M002,"Look, there what's that, what's that? Is it--",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M004,"Oh, no I can't tell though. Although probably if you can't tell it probably isn't them right, yeah. Probably going to be like unmistakable, right?",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M005,"Gosh, this is great, isn't it? This is awesome. Oh, no you know what I forgot?",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M007,Flashlight the silver one. There's only one isn't there?,3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_M009,"Oh, well, yeah of course.",3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_F005,"You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?",0,ang
Session1,Ses01M_script02_1,Ses01M_script02_1_M010,"Of course, our flashlight. What's your is mine, mi flashlight es su flashlight.",3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_M011,"Gosh, I should have brought it. I can't believe I forgot that.",3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_F007,No.,3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_M014,"You know what we should've brought a blanket too. Man, our blanket, our blanket. Wish I had six-pack too, a six-pack would be just the ticket right about now, huh, six-pack.",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_F008,I'm fine.,3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_M016,"Oh yeah, I'm so excited right now I'm like a kid.",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M017,I can't believe I got out of the house without my fly zipped up even.,2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_F009,I wonder if they can hear me talk,2,hap
Session1,Ses01M_script02_1,Ses01M_script02_1_M022,Right.,3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_M023,That's my point too.,3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_F014,Then let's go.,0,ang
Session1,Ses01M_script02_1,Ses01M_script02_1_M028,People in Kansas would have to get plane tickets and make hotel reservations to see this. It's only forty minutes away; it's just too good to pass up.,0,ang
Session1,Ses01M_script02_1,Ses01M_script02_1_F017,"Pass what up? These little fish swim out of the ocean, they flop around on the sand then they swim back and then they die.",0,ang
Session1,Ses01M_script02_1,Ses01M_script02_1_M030,"Yeah, they do.",3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_M031,"Well, okay whatever, okay but it's a fish who do something that like no other fish do, you know, it's like those swallows that return to Capistrano or those like those lemmings that jumped off the cliffs, you know.",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M032,"It's like a little bit of the unexplainable, a little magic, a little mystery. I just don't see how you can not be interested in this.",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_F021,Yes.,0,ang
Session1,Ses01M_script02_1,Ses01M_script02_1_F022,"Last year, you'll also remember we got--our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight and we did not see the grunions.",0,ang
Session1,Ses01M_script02_1,Ses01M_script02_1_M037,We just weren't in a good spot though.,3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_F023,We didn't see them the year before either.,0,ang
Session1,Ses01M_script02_1,Ses01M_script02_1_M039,"Come on, trust me I got instincts for these things, okay? So just--just think about it all right? Okay, I know you're not interested, think about it...",3,neu
Session1,Ses01M_script02_1,Ses01M_script02_1_M040,"Out there, there's like this big mass of silver fish they're heading this way...",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M041,"They don't know why, we don't know why. No one like sent them an invitation or gave them a map or direction...",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M042,They just all turned at once and they just form this line as long as the California coast. And they just started swimming...,2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M043,Like some little time release fire cracker went off inside their little tiny bodies. And they all turned as one...,2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M044,"And form the line and started swimming, swimming that would bring them to this point here...",2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M045,It's like urgency that's pure urge you know. It's single-mindedness with no mind.,2,exc
Session1,Ses01M_script02_1,Ses01M_script02_1_M046,"It's crazy. Look at this, I'm giving myself goose bumps, the hairs are standing up on my arm.",2,exc
Session1,Ses01M_script02_2,Ses01M_script02_2_M001,...to this spot for this massive celebration of like sex and death...,2,exc
Session1,Ses01M_script02_2,Ses01M_script02_2_M002,"Look at this, my hairs are standing up my arm. I'm giving myself goose bumps.",2,exc
Session1,Ses01M_script02_2,Ses01M_script02_2_F000,That's the wind.,3,neu
Session1,Ses01M_script02_2,Ses01M_script02_2_M003,"Well, so? What do you think?",2,exc
Session1,Ses01M_script02_2,Ses01M_script02_2_M008,Can I ask you a question? Are you on your period?,3,neu
Session1,Ses01M_script02_2,Ses01M_script02_2_F010,"Why do you ask me that? God damn it, I told you not to ask me that I hate it when you ask me that. It's insulting.",0,ang
Session1,Ses01M_script02_2,Ses01M_script02_2_F011,"I just, we just have different ideas of what this evening is supposed to look like.",0,ang
Session1,Ses01M_script02_2,Ses01M_script02_2_F013,"Because they never do. Do they, have they ever?",0,ang
Session1,Ses01M_script02_2,Ses01M_script02_2_M013,We missed them twice.,3,neu
Session1,Ses01M_script02_2,Ses01M_script02_2_F014,Twice is every year we've tried that's ever.,0,ang
Session1,Ses01M_script02_2,Ses01M_script02_2_F015,No we won't. It's pointless it's like a waiting up to see Santa Claus.,0,ang
Session1,Ses01M_script02_2,Ses01M_script02_2_F016,"I feel like my whole life is going to be spent here on the beach with my eyes wide open and my hands clasped expectantly, waiting for fish to show up and the fish never show.",0,ang
Session1,Ses01M_script02_2,Ses01M_script02_2_M019,"you were fine during the phone call from Marge, dinner was okay, doing the dishes was fine.",3,neu
Session1,Ses01M_script02_2,Ses01M_script02_2_M020,"Let's see, uh, I took a shower and, um, you were watching the news and you said the ""the Grunions are running tonight,"" and I said ""okay great, let's go.""",3,neu
Session1,Ses01M_script02_2,Ses01M_script02_2_M021,So I'm putting the animals out we're getting the car to the garage and--,3,neu
Session1,Ses01M_script02_2,Ses01M_script02_2_F019,Do you remember the first year we came here? It's about four years ago right after we got married.,3,neu
Session1,Ses01M_script02_2,Ses01M_script02_2_F022,"And I remember thinking this is it. finally, finally I'm as happy as I'm supposed to be.",1,sad
Session1,Ses01M_script02_2,Ses01M_script02_2_M022,"Wait a minute, I've got it.",3,neu
